num_player,num_level_players,total_player_hp,avg_player_ac,total_player_atk,num_enemy,total_enemy_hp,avg_enemy_ac,total_enemy_atk,player_victory
4,2,0,15.0,24,10,680.0,14.0,70,0
4,6,184,17.0,40,2,0.0,15.5,12,1
3,4,0,16.0,24,5,346.0,14.0,38,0
6,14,697,21.0,108,3,0.0,17.0,20,1
8,13,912,20.0,136,1,0.0,19.0,4,1
5,13,529,20.0,85,5,0.0,17.0,32,1
3,5,0,16.0,27,3,4.0,15.0,22,0
4,13,233,20.0,68,5,0.0,15.0,38,1
6,6,170,17.0,60,4,0.0,13.5,35,1
7,11,672,19.0,105,2,0.0,17.0,9,1
7,9,187,18.0,91,10,0.0,16.4,62,1
6,1,0,14.0,30,9,519.0,14.444444444444445,52,0
8,11,613,19.0,120,7,0.0,15.142857142857142,49,1
3,6,58,17.0,30,2,0.0,15.5,9,1
7,7,462,17.0,77,1,0.0,17.0,3,1
7,15,753,21.0,133,8,0.0,15.25,57,1
5,10,324,19.0,70,4,0.0,13.0,32,1
3,12,69,20.0,48,5,0.0,12.4,31,1
5,2,0,15.0,30,4,339.0,15.75,31,0
5,5,0,16.0,45,10,567.0,15.6,60,0
8,11,784,19.0,120,2,0.0,17.5,7,1
5,14,597,21.0,90,2,0.0,17.0,18,1
6,2,0,15.0,36,4,317.0,16.5,31,0
4,2,0,15.0,24,6,423.0,12.666666666666666,33,0
6,2,0,15.0,36,8,303.0,15.375,47,0
8,6,383,17.0,80,4,0.0,16.0,22,1
6,15,684,21.0,114,7,0.0,17.142857142857142,46,1
5,11,454,19.0,75,2,0.0,13.5,14,1
5,13,455,20.0,85,7,0.0,15.285714285714286,43,1
5,5,107,16.0,45,4,0.0,13.0,26,1
4,2,0,15.0,24,7,518.0,13.857142857142858,46,0
3,15,191,21.0,57,6,0.0,11.833333333333334,43,1
3,13,312,20.0,51,1,0.0,10.0,10,1
3,16,381,22.0,60,3,0.0,16.333333333333332,25,1
6,6,0,17.0,60,10,538.0,14.7,69,0
8,6,0,17.0,80,7,44.0,13.714285714285714,48,0
3,10,255,19.0,42,3,0.0,14.333333333333334,22,1
8,13,912,20.0,136,1,0.0,16.0,9,1
5,12,487,20.0,80,2,0.0,14.0,15,1
5,9,122,18.0,65,5,0.0,14.0,30,1
5,8,80,18.0,60,5,0.0,13.2,39,1
5,2,0,15.0,30,10,683.0,15.0,64,0
7,15,855,21.0,133,9,0.0,15.777777777777779,54,1
8,3,0,15.0,56,7,216.0,13.0,46,0
3,15,292,21.0,57,7,0.0,13.0,52,1
8,7,501,17.0,88,2,0.0,12.5,13,1
8,2,28,15.0,48,4,0.0,12.25,16,1
5,9,0,18.0,65,10,283.5,11.8,60,0
7,4,0,16.0,56,9,658.0,15.555555555555555,64,0
5,15,477,21.0,95,9,0.0,15.777777777777779,61,1
8,9,518,18.0,104,8,0.0,15.0,41,1
6,6,0,17.0,60,9,350.0,14.777777777777779,54,0
5,4,0,16.0,40,4,151.0,14.5,19,0
5,6,0,17.0,50,10,463.0,13.8,59,0
7,2,0,15.0,42,7,473.0,14.857142857142858,39,0
4,14,488,21.0,72,2,0.0,11.5,11,1
6,11,436,19.0,90,7,0.0,15.571428571428571,62,1
5,10,346,19.0,70,7,0.0,12.857142857142858,30,1
7,13,798,20.0,119,1,0.0,16.0,6,1
3,8,0,18.0,36,10,554.0,16.1,59,0
5,4,0,16.0,40,10,702.0,14.0,81,0
7,9,368,18.0,91,8,0.0,15.125,48,1
7,6,325,17.0,70,5,0.0,15.6,31,1
4,8,107,18.0,48,3,0.0,15.333333333333334,22,1
7,9,355,18.0,91,7,0.0,14.428571428571429,42,1
7,12,742,20.0,112,1,0.0,18.0,9,1
3,8,0,18.0,36,10,488.0,13.5,66,0
7,9,574,18.0,91,1,0.0,11.0,7,1
3,11,0,19.0,45,8,367.5,16.125,50,0
6,4,0,16.0,48,5,277.0,13.0,29,0
4,3,0,15.0,28,6,407.0,14.333333333333334,33,0
6,16,817,22.0,120,6,0.0,14.833333333333334,31,1
3,5,0,16.0,27,3,105.5,19.333333333333332,22,0
3,2,0,15.0,18,1,3.0,14.0,6,0
4,7,0,17.0,44,6,174.0,15.833333333333334,31,0
8,4,0,16.0,64,7,116.0,15.0,45,0
8,3,238,15.0,56,2,0.0,16.0,12,1
5,6,290,17.0,50,1,0.0,10.0,8,1
3,6,0,17.0,30,9,601.0,16.88888888888889,68,0
7,2,182,15.0,42,1,0.0,10.0,3,1
5,6,290,17.0,50,2,0.0,16.0,14,1
8,15,920,21.0,152,7,0.0,14.0,56,1
6,15,780,21.0,114,1,0.0,16.0,4,1
3,1,0,14.0,15,10,583.0,14.7,58,0
8,4,325,16.0,64,1,0.0,18.0,9,1
3,14,41,21.0,54,10,0.0,15.2,48,1
5,1,0,14.0,25,9,628.5,15.777777777777779,63,0
6,11,508,19.0,90,5,0.0,14.0,36,1
5,2,65,15.0,30,2,0.0,16.5,17,1
3,9,99,18.0,39,4,0.0,15.25,25,1
3,14,280,21.0,54,8,0.0,15.125,42,1
3,6,0,17.0,30,10,627.0,15.1,61,0
4,7,264,17.0,44,2,0.0,14.5,6,1
7,12,699,20.0,112,3,0.0,16.666666666666668,26,1
4,1,0,14.0,20,10,741.5,16.3,63,0
4,5,0,16.0,36,9,427.5,16.333333333333332,60,0
4,12,227,20.0,64,7,0.0,14.571428571428571,48,1
5,8,267,18.0,60,6,0.0,16.333333333333332,39,1
5,6,78,17.0,50,5,0.0,16.2,39,1
5,6,0,17.0,50,9,459.0,14.333333333333334,59,0
7,12,675,20.0,112,5,0.0,16.2,36,1
3,13,326,20.0,51,1,0.0,13.0,9,1
4,7,0,17.0,44,5,138.5,14.2,31,0
3,10,3,19.0,42,5,0.0,16.6,37,1
4,11,0,19.0,60,9,237.5,13.0,59,0
6,9,97,18.0,78,6,0.0,15.5,42,1
7,10,609,19.0,98,5,0.0,14.8,31,1
5,2,78,15.0,30,2,0.0,13.5,8,1
7,6,336,17.0,70,3,0.0,13.666666666666666,27,1
6,7,348,17.0,66,2,0.0,14.5,14,1
3,15,354,21.0,57,6,0.0,14.5,39,1
3,10,0,19.0,42,10,650.0,15.7,83,0
7,6,406,17.0,70,1,0.0,16.0,5,1
5,6,0,17.0,50,8,458.0,13.125,58,0
4,4,0,16.0,32,5,267.0,14.8,33,0
6,14,724,21.0,108,7,0.0,14.285714285714286,49,1
4,7,229,17.0,44,2,0.0,12.0,7,1
3,16,22,22.0,60,9,0.0,15.555555555555555,67,1
5,13,408,20.0,85,9,0.0,15.444444444444445,67,1
5,11,452,19.0,75,3,0.0,15.333333333333334,22,1
7,1,0,14.0,35,8,481.0,15.75,59,0
4,3,0,15.0,28,10,755.5,15.1,65,0
8,10,675,19.0,112,4,0.0,19.0,25,1
7,1,95,14.0,35,2,0.0,15.0,10,1
4,8,268,18.0,48,2,0.0,14.5,13,1
5,12,530,20.0,80,1,0.0,14.0,5,1
6,3,0,15.0,42,6,165.5,13.5,33,0
7,16,966,22.0,140,1,0.0,18.0,4,1
3,6,72,17.0,30,2,0.0,13.0,14,1
8,4,0,16.0,64,8,395.0,14.625,43,0
3,9,0,18.0,39,10,642.5,15.2,68,0
7,11,663,19.0,105,3,0.0,14.666666666666666,19,1
8,5,0,16.0,72,9,345.5,16.22222222222222,55,0
8,2,208,15.0,48,1,0.0,16.0,7,1
6,10,490,19.0,84,3,0.0,18.333333333333332,19,1
7,10,630,19.0,98,1,0.0,14.0,8,1
7,7,178,17.0,77,5,0.0,14.8,29,1
3,2,0,15.0,18,7,403.0,16.0,40,0
3,3,0,15.0,21,9,485.0,13.0,66,0
4,10,0,19.0,56,10,482.0,15.4,64,0
8,10,470,19.0,112,10,0.0,15.6,74,1
4,2,0,15.0,24,7,438.0,15.285714285714286,43,0
4,14,241,21.0,72,10,0.0,15.2,80,1
3,9,0,18.0,39,10,573.5,14.0,78,0
8,13,912,20.0,136,6,0.0,14.166666666666666,35,1
8,7,528,17.0,88,1,0.0,11.0,3,1
4,9,220,18.0,52,2,0.0,16.5,17,1
5,8,0,18.0,60,6,292.0,17.333333333333332,37,0
5,1,0,14.0,25,5,353.5,15.0,35,0
3,14,122,21.0,54,5,0.0,12.0,28,1
8,5,324,16.0,72,3,0.0,13.333333333333334,14,1
5,3,170,15.0,35,1,0.0,19.0,4,1
4,6,0,17.0,40,9,191.0,15.444444444444445,47,0
5,5,0,16.0,45,6,156.0,15.166666666666666,26,0
5,16,690,22.0,100,1,0.0,16.0,7,1
7,13,644,20.0,119,7,0.0,13.571428571428571,47,1
7,10,503,19.0,98,6,0.0,15.666666666666666,39,1
8,13,663,20.0,136,9,0.0,15.222222222222221,56,1
3,9,0,18.0,39,7,144.0,14.0,55,0
3,14,0,21.0,54,10,116.0,15.1,59,0
3,12,318,20.0,48,1,0.0,14.0,5,1
7,2,0,15.0,42,9,430.0,15.666666666666666,54,0
4,4,118,16.0,32,1,0.0,12.0,7,1
3,14,182,21.0,54,6,0.0,14.5,44,1
8,9,347,18.0,104,8,0.0,13.875,48,1
4,9,0,18.0,52,9,347.0,15.222222222222221,54,0
8,5,268,16.0,72,4,0.0,15.5,29,1
4,9,154,18.0,52,6,0.0,14.5,48,1
5,6,0,17.0,50,9,484.0,14.222222222222221,60,0
8,8,108,18.0,96,8,0.0,16.0,47,1
3,7,0,17.0,33,6,384.0,17.833333333333332,38,0
5,9,0,18.0,65,8,148.5,15.75,37,0
6,9,291,18.0,78,6,0.0,16.166666666666668,50,1
7,5,196,16.0,63,4,0.0,14.0,27,1
4,12,159,20.0,64,6,0.0,16.166666666666668,39,1
6,3,0,15.0,42,2,93.0,15.0,15,0
3,5,84,16.0,27,1,0.0,17.0,10,1
7,8,362,18.0,84,4,0.0,16.75,28,1
7,8,91,18.0,84,6,0.0,15.833333333333334,43,1
8,16,1104,22.0,160,3,0.0,14.333333333333334,13,1
5,3,0,15.0,35,10,632.0,14.0,60,0
7,10,445,19.0,98,9,0.0,12.88888888888889,60,1
6,13,435,20.0,102,10,0.0,16.1,59,1
5,6,0,17.0,50,10,229.0,16.5,60,0
8,2,143,15.0,48,2,0.0,19.5,9,1
6,9,316,18.0,78,6,0.0,15.0,39,1
3,6,0,17.0,30,10,609.0,15.3,60,0
6,10,540,19.0,84,2,0.0,11.5,17,1
3,12,318,20.0,48,1,0.0,20.0,4,1
4,12,387,20.0,64,7,0.0,13.714285714285714,40,1
7,15,910,21.0,133,2,0.0,16.5,14,1
5,5,166,16.0,45,1,0.0,20.0,10,1
5,14,328,21.0,90,10,0.0,13.9,68,1
5,9,0,18.0,65,8,157.0,15.5,47,0
8,15,1040,21.0,152,4,0.0,13.75,30,1
6,14,711,21.0,108,7,0.0,14.428571428571429,41,1
3,10,0,19.0,42,6,242.0,15.166666666666666,40,0
7,10,569,19.0,98,4,0.0,13.0,18,1
7,8,469,18.0,84,3,0.0,10.333333333333334,22,1
7,7,305,17.0,77,4,0.0,17.5,19,1
8,12,764,20.0,128,7,0.0,12.714285714285714,43,1
6,6,0,17.0,60,8,216.0,15.5,47,0
7,14,788,21.0,126,5,0.0,14.2,30,1
7,13,798,20.0,119,4,0.0,16.5,29,1
8,6,374,17.0,80,4,0.0,16.75,21,1
3,15,353,21.0,57,6,0.0,18.166666666666668,33,1
3,13,0,20.0,51,7,193.0,17.285714285714285,40,0
8,11,775,19.0,120,2,0.0,14.0,13,1
5,13,570,20.0,85,4,0.0,16.0,16,1
3,11,0,19.0,45,10,427.0,17.0,65,0
8,6,441,17.0,80,1,0.0,18.0,4,1
8,5,0,16.0,72,8,298.5,15.625,55,0
7,3,0,15.0,49,10,504.0,13.6,49,0
7,4,0,16.0,56,7,242.0,13.285714285714286,49,0
4,7,0,17.0,44,8,487.0,16.375,53,0
5,1,0,14.0,25,8,365.5,13.5,49,0
8,14,976,21.0,144,5,0.0,17.6,26,1
5,14,565,21.0,90,3,0.0,16.0,18,1
3,14,19,21.0,54,6,0.0,14.333333333333334,39,1
3,5,82,16.0,27,1,0.0,11.0,9,1
4,3,0,15.0,28,8,616.0,14.375,61,0
7,9,64,18.0,91,8,0.0,14.625,62,1
4,4,79,16.0,32,2,0.0,12.0,15,1
8,14,914,21.0,144,6,0.0,15.0,36,1
3,6,0,17.0,30,9,457.0,14.222222222222221,59,0
3,7,0,17.0,33,6,266.0,14.166666666666666,40,0
7,6,107,17.0,70,6,0.0,15.5,38,1
3,11,230,19.0,45,3,0.0,17.333333333333332,22,1
6,10,0,19.0,84,8,128.0,14.875,49,0
3,2,0,15.0,18,7,422.0,14.714285714285714,44,0
5,13,232,20.0,85,7,0.0,15.285714285714286,48,1
5,5,0,16.0,45,7,420.0,14.0,41,0
5,9,278,18.0,65,4,0.0,11.75,28,1
6,2,0,15.0,36,9,681.0,15.444444444444445,51,0
6,16,828,22.0,120,2,0.0,13.5,15,1
4,8,296,18.0,48,2,0.0,14.0,7,1
5,10,211,19.0,70,9,0.0,15.444444444444445,57,1
4,4,0,16.0,32,10,644.0,15.1,68,0
4,6,0,17.0,40,6,136.0,14.333333333333334,34,0
3,15,217,21.0,57,7,0.0,13.857142857142858,43,1
4,1,0,14.0,20,6,350.5,17.166666666666668,36,0
7,1,0,14.0,35,9,417.5,14.666666666666666,65,0
7,2,0,15.0,42,10,848.0,15.7,78,0
3,15,334,21.0,57,4,0.0,16.25,20,1
8,5,0,16.0,72,10,467.5,14.5,54,0
4,6,0,17.0,40,3,31.0,17.666666666666668,15,0
6,7,0,17.0,66,6,89.5,13.333333333333334,29,0
7,7,277,17.0,77,7,0.0,13.857142857142858,50,1
7,5,69,16.0,63,6,0.0,15.5,36,1
8,6,258,17.0,80,6,0.0,15.333333333333334,30,1
3,2,0,15.0,18,4,336.0,14.75,32,0
8,11,731,19.0,120,5,0.0,15.0,31,1
7,15,684,21.0,133,9,0.0,16.22222222222222,61,1
3,15,361,21.0,57,2,0.0,17.0,19,1
4,10,360,19.0,56,2,0.0,18.5,10,1
8,16,1090,22.0,160,2,0.0,15.0,14,1
8,8,447,18.0,96,5,0.0,17.2,39,1
4,12,353,20.0,64,6,0.0,17.0,43,1
3,13,0,20.0,51,10,262.0,15.0,64,0
3,8,0,18.0,36,7,328.0,13.0,42,0
5,4,87,16.0,40,2,0.0,14.5,15,1
4,2,0,15.0,24,7,347.0,14.571428571428571,50,0
6,4,0,16.0,48,9,357.0,14.88888888888889,54,0
4,14,387,21.0,72,5,0.0,17.4,31,1
3,7,118,17.0,33,2,0.0,17.5,13,1
3,5,0,16.0,27,8,434.0,14.875,57,0
7,2,0,15.0,42,8,599.0,15.0,50,0
7,5,299,16.0,63,2,0.0,17.0,13,1
7,16,939,22.0,140,1,0.0,20.0,3,1
7,1,0,14.0,35,5,280.0,14.6,32,0
7,7,318,17.0,77,5,0.0,16.0,24,1
8,14,952,21.0,144,4,0.0,15.0,19,1
6,13,291,20.0,102,10,0.0,16.8,69,1
7,8,0,18.0,84,10,337.0,15.7,68,0
7,10,392,19.0,98,6,0.0,15.5,39,1
3,11,0,19.0,45,10,505.5,14.2,69,0
3,4,0,16.0,24,5,342.0,14.2,33,0
8,9,626,18.0,104,4,0.0,14.5,26,1
6,11,577,19.0,90,4,0.0,14.5,24,1
5,2,0,15.0,30,6,461.0,16.333333333333332,29,0
4,10,0,19.0,56,7,282.0,15.285714285714286,51,0
5,8,266,18.0,60,3,0.0,16.666666666666668,25,1
7,3,0,15.0,49,8,458.0,14.875,48,0
3,12,0,20.0,48,10,430.0,13.6,66,0
4,8,0,18.0,48,5,21.0,13.8,33,0
8,3,0,15.0,56,5,216.5,16.4,33,0
3,15,318,21.0,57,3,0.0,15.666666666666666,16,1
3,14,0,21.0,54,9,255.0,12.88888888888889,63,0
7,5,179,16.0,63,6,0.0,12.833333333333334,37,1
4,15,520,21.0,76,1,0.0,10.0,7,1
5,7,0,17.0,55,8,178.5,16.25,47,0
3,13,213,20.0,51,6,0.0,13.833333333333334,35,1
6,9,287,18.0,78,6,0.0,14.333333333333334,44,1
8,3,0,15.0,56,8,461.0,15.625,46,0
5,3,0,15.0,35,5,250.5,14.4,36,0
5,5,0,16.0,45,4,237.0,15.75,19,0
5,12,530,20.0,80,4,0.0,16.25,22,1
8,5,392,16.0,72,1,0.0,19.0,4,1
4,13,0,20.0,68,9,53.0,14.666666666666666,64,0
8,15,1040,21.0,152,4,0.0,16.0,34,1
7,1,0,14.0,35,2,55.5,14.5,13,0
7,10,344,19.0,98,10,0.0,15.5,79,1
3,9,0,18.0,39,10,196.5,13.7,58,0
3,2,0,15.0,18,9,400.0,14.222222222222221,63,0
4,2,0,15.0,24,6,362.0,15.333333333333334,45,0
8,7,439,17.0,88,4,0.0,15.25,32,1
3,13,0,20.0,51,10,109.0,15.3,68,0
3,5,0,16.0,27,10,611.5,14.9,64,0
7,2,0,15.0,42,5,188.0,13.8,26,0
3,11,0,19.0,45,8,189.5,16.0,45,0
5,12,363,20.0,80,7,0.0,14.285714285714286,51,1
5,3,0,15.0,35,10,645.0,15.8,74,0
3,13,228,20.0,51,3,0.0,15.0,19,1
3,8,72,18.0,36,4,0.0,15.0,26,1
6,6,45,17.0,60,7,0.0,17.0,45,1
5,1,0,14.0,25,7,482.5,16.571428571428573,45,0
4,9,304,18.0,52,1,0.0,12.0,10,1
7,8,290,18.0,84,10,0.0,14.9,50,1
6,9,292,18.0,78,7,0.0,16.428571428571427,37,1
3,6,164,17.0,30,1,0.0,16.0,7,1
4,4,0,16.0,32,5,240.0,12.4,26,0
5,1,0,14.0,25,7,416.5,17.0,43,0
4,16,218,22.0,80,9,0.0,15.555555555555555,64,1
4,7,0,17.0,44,9,208.0,14.222222222222221,57,0
3,3,0,15.0,21,6,406.5,16.333333333333332,39,0
6,5,0,16.0,54,9,393.5,14.88888888888889,70,0
6,11,218,19.0,90,9,0.0,14.222222222222221,61,1
7,14,798,21.0,126,6,0.0,15.5,32,1
3,16,402,22.0,60,1,0.0,13.0,10,1
3,8,222,18.0,36,1,0.0,14.0,9,1
4,12,396,20.0,64,4,0.0,15.25,33,1
7,8,400,18.0,84,5,0.0,17.0,37,1
7,14,673,21.0,126,10,0.0,15.4,71,1
8,3,218,15.0,56,1,0.0,18.0,8,1
8,8,513,18.0,96,2,0.0,15.5,15,1
5,15,589,21.0,95,8,0.0,15.0,50,1
5,2,0,15.0,30,5,345.0,15.2,24,0
8,5,57,16.0,72,7,0.0,14.428571428571429,48,1
8,15,1024,21.0,152,4,0.0,14.5,21,1
3,12,0,20.0,48,9,282.0,14.777777777777779,64,0
6,14,732,21.0,108,1,0.0,11.0,5,1
3,7,161,17.0,33,1,0.0,12.0,10,1
8,3,0,15.0,56,7,160.5,16.714285714285715,53,0
7,1,0,14.0,35,6,425.0,15.833333333333334,40,0
3,2,0,15.0,18,7,465.0,15.0,44,0
3,13,245,20.0,51,4,0.0,13.25,24,1
7,16,966,22.0,140,4,0.0,16.0,22,1
5,11,221,19.0,75,10,0.0,14.8,68,1
4,4,0,16.0,32,2,57.0,19.0,13,0
4,16,441,22.0,80,5,0.0,17.0,39,1
8,5,0,16.0,72,9,373.5,13.88888888888889,66,0
7,15,805,21.0,133,9,0.0,13.666666666666666,53,1
6,8,0,18.0,72,10,192.0,15.9,70,0
6,3,174,15.0,42,2,0.0,19.0,10,1
4,2,0,15.0,24,3,251.0,14.666666666666666,14,0
7,14,755,21.0,126,8,0.0,14.0,56,1
4,10,154,19.0,56,6,0.0,13.666666666666666,35,1
4,15,449,21.0,76,7,0.0,14.142857142857142,39,1
5,8,262,18.0,60,3,0.0,14.0,13,1
7,14,718,21.0,126,9,0.0,14.555555555555555,52,1
6,14,732,21.0,108,1,0.0,18.0,7,1
7,10,596,19.0,98,4,0.0,16.5,23,1
5,14,561,21.0,90,3,0.0,18.333333333333332,24,1
3,1,0,14.0,15,7,400.5,14.428571428571429,45,0
4,13,89,20.0,68,6,0.0,13.333333333333334,46,1
3,6,0,17.0,30,6,320.0,14.166666666666666,36,0
3,6,0,17.0,30,9,525.0,13.777777777777779,63,0
5,16,650,22.0,100,3,0.0,12.666666666666666,16,1
5,14,189,21.0,90,9,0.0,15.444444444444445,55,1
4,15,520,21.0,76,1,0.0,16.0,7,1
7,10,587,19.0,98,6,0.0,15.333333333333334,45,1
7,16,966,22.0,140,1,0.0,15.0,8,1
6,13,616,20.0,102,5,0.0,15.4,43,1
6,16,618,22.0,120,9,0.0,13.11111111111111,67,1
6,1,0,14.0,30,8,507.5,13.875,51,0
3,5,120,16.0,27,1,0.0,14.0,4,1
3,12,318,20.0,48,1,0.0,19.0,3,1
7,8,508,18.0,84,2,0.0,16.5,9,1
4,14,280,21.0,72,8,0.0,16.625,51,1
7,13,622,20.0,119,9,0.0,16.333333333333332,50,1
8,12,703,20.0,128,10,0.0,15.9,65,1
7,9,439,18.0,91,6,0.0,16.0,34,1
5,16,690,22.0,100,1,0.0,19.0,7,1
6,15,706,21.0,114,3,0.0,14.666666666666666,24,1
6,10,540,19.0,84,4,0.0,16.0,26,1
8,3,0,15.0,56,6,167.5,14.833333333333334,33,0
7,3,0,15.0,49,8,709.0,14.0,60,0
7,10,428,19.0,98,6,0.0,15.5,45,1
3,11,223,19.0,45,4,0.0,15.5,21,1
4,4,0,16.0,32,9,481.0,14.666666666666666,52,0
7,8,483,18.0,84,4,0.0,14.5,23,1
5,13,570,20.0,85,4,0.0,14.25,19,1
3,1,0,14.0,15,2,209.0,11.5,18,0
6,3,0,15.0,42,3,94.0,18.333333333333332,20,0
8,2,0,15.0,48,4,291.0,15.25,29,0
4,4,0,16.0,32,5,379.0,12.2,36,0
6,6,290,17.0,60,3,0.0,12.666666666666666,18,1
3,8,175,18.0,36,5,0.0,15.8,32,1
3,12,284,20.0,48,3,0.0,17.333333333333332,23,1
6,10,315,19.0,84,6,0.0,15.833333333333334,40,1
6,5,168,16.0,54,4,0.0,17.0,36,1
8,14,976,21.0,144,2,0.0,15.0,17,1
4,15,520,21.0,76,2,0.0,11.0,13,1
3,3,0,15.0,21,6,315.0,15.333333333333334,37,0
7,5,304,16.0,63,2,0.0,17.0,13,1
7,8,231,18.0,84,6,0.0,17.0,42,1
6,3,0,15.0,42,8,503.0,14.125,57,0
6,15,505,21.0,114,9,0.0,14.444444444444445,57,1
8,7,528,17.0,88,1,0.0,11.0,7,1
4,4,0,16.0,32,7,277.0,16.0,47,0
6,1,0,14.0,30,9,708.5,16.88888888888889,67,0
8,7,528,17.0,88,1,0.0,13.0,5,1
4,11,159,19.0,60,7,0.0,14.285714285714286,37,1
8,13,574,20.0,136,10,0.0,14.2,68,1
7,7,401,17.0,77,7,0.0,14.142857142857142,46,1
3,7,0,17.0,33,4,167.0,17.25,25,0
6,13,579,20.0,102,6,0.0,12.666666666666666,42,1
3,4,0,16.0,24,2,80.0,16.0,14,0
4,10,0,19.0,56,10,467.0,17.0,65,0
5,12,397,20.0,80,7,0.0,14.857142857142858,45,1
6,8,355,18.0,72,5,0.0,17.0,35,1
4,2,0,15.0,24,8,589.0,15.375,56,0
5,15,621,21.0,95,3,0.0,14.666666666666666,24,1
6,6,88,17.0,60,5,0.0,16.4,32,1
7,2,52,15.0,42,1,0.0,20.0,10,1
4,13,294,20.0,68,7,0.0,15.571428571428571,41,1
6,8,0,18.0,72,8,331.0,16.0,51,0
6,2,0,15.0,36,8,463.0,16.125,53,0
5,14,448,21.0,90,10,0.0,14.9,63,1
5,2,0,15.0,30,6,326.0,14.333333333333334,38,0
5,4,0,16.0,40,5,119.0,16.2,25,0
3,14,168,21.0,54,7,0.0,13.857142857142858,55,1
3,9,0,18.0,39,8,464.5,14.625,55,0
7,11,0,19.0,105,10,55.5,15.0,61,0
4,16,315,22.0,80,9,0.0,15.222222222222221,65,1
6,12,413,20.0,96,7,0.0,13.857142857142858,53,1
7,15,879,21.0,133,3,0.0,13.0,27,1
6,16,799,22.0,120,6,0.0,14.5,38,1
5,8,311,18.0,60,5,0.0,15.0,24,1
4,4,168,16.0,32,1,0.0,11.0,6,1
4,10,332,19.0,56,1,0.0,12.0,8,1
7,1,0,14.0,35,2,116.5,13.0,14,0
8,12,644,20.0,128,9,0.0,14.444444444444445,54,1
6,9,261,18.0,78,6,0.0,14.333333333333334,34,1
7,8,410,18.0,84,5,0.0,17.6,30,1
8,10,444,19.0,112,8,0.0,13.25,62,1
3,10,238,19.0,42,1,0.0,18.0,7,1
4,13,0,20.0,68,10,193.0,14.6,72,0
7,10,423,19.0,98,8,0.0,14.0,53,1
3,8,0,18.0,36,8,546.0,16.75,53,0
5,10,275,19.0,70,10,0.0,14.4,56,1
6,5,0,16.0,54,8,315.0,15.875,66,0
5,3,0,15.0,35,10,528.5,16.8,68,0
3,4,0,16.0,24,9,469.0,14.0,73,0
8,3,0,15.0,56,7,233.0,16.0,43,0
7,5,0,16.0,63,8,462.5,15.5,51,0
4,6,184,17.0,40,3,0.0,14.333333333333334,21,1
3,6,158,17.0,30,1,0.0,15.0,8,1
5,9,216,18.0,65,4,0.0,15.75,23,1
5,13,174,20.0,85,9,0.0,13.222222222222221,51,1
7,10,441,19.0,98,8,0.0,15.25,44,1
7,15,853,21.0,133,8,0.0,15.625,44,1
7,3,0,15.0,49,9,338.0,15.0,53,0
3,10,0,19.0,42,8,268.0,15.5,43,0
6,11,489,19.0,90,8,0.0,15.375,39,1
7,4,0,16.0,56,8,498.0,14.75,55,0
7,8,518,18.0,84,2,0.0,15.0,14,1
3,7,0,17.0,33,9,530.0,13.666666666666666,63,0
3,11,43,19.0,45,5,0.0,12.8,30,1
8,15,1015,21.0,152,2,0.0,14.5,15,1
5,6,278,17.0,50,1,0.0,14.0,6,1
6,15,780,21.0,114,2,0.0,10.5,9,1
7,11,573,19.0,105,3,0.0,15.666666666666666,15,1
6,15,669,21.0,114,5,0.0,15.0,40,1
6,12,636,20.0,96,2,0.0,15.5,12,1
3,7,184,17.0,33,1,0.0,20.0,5,1
3,15,134,21.0,57,8,0.0,14.0,45,1
6,9,71,18.0,78,7,0.0,12.142857142857142,45,1
5,8,282,18.0,60,3,0.0,14.666666666666666,17,1
3,8,0,18.0,36,5,195.0,14.8,30,0
7,3,0,15.0,49,9,460.0,14.11111111111111,63,0
3,9,206,18.0,39,2,0.0,16.0,15,1
3,8,201,18.0,36,2,0.0,14.5,13,1
8,15,1040,21.0,152,1,0.0,18.0,10,1
4,6,0,17.0,40,8,338.0,15.0,44,0
3,9,200,18.0,39,1,0.0,19.0,6,1
7,2,0,15.0,42,10,592.0,15.7,67,0
4,4,0,16.0,32,8,337.0,15.875,51,0
4,7,0,17.0,44,5,189.5,14.2,32,0
3,3,0,15.0,21,5,263.5,14.0,33,0
7,10,397,19.0,98,9,0.0,15.0,70,1
5,8,306,18.0,60,4,0.0,13.5,30,1
6,12,636,20.0,96,1,0.0,14.0,9,1
5,12,273,20.0,80,7,0.0,14.857142857142858,50,1
4,15,464,21.0,76,5,0.0,16.2,28,1
7,10,630,19.0,98,2,0.0,13.0,11,1
6,3,123,15.0,42,1,0.0,20.0,4,1
4,4,0,16.0,32,4,237.0,14.75,29,0
7,6,155,17.0,70,5,0.0,15.2,25,1
7,6,327,17.0,70,6,0.0,12.833333333333334,26,1
4,16,540,22.0,80,4,0.0,15.25,26,1
5,13,531,20.0,85,6,0.0,15.0,39,1
5,9,381,18.0,65,4,0.0,14.75,28,1
6,11,539,19.0,90,3,0.0,16.666666666666668,24,1
5,6,212,17.0,50,2,0.0,17.0,15,1
8,7,502,17.0,88,2,0.0,14.0,17,1
7,16,884,22.0,140,5,0.0,16.2,23,1
8,2,188,15.0,48,1,0.0,10.0,6,1
7,3,227,15.0,49,2,0.0,16.5,15,1
3,14,0,21.0,54,10,114.0,14.9,71,0
5,5,0,16.0,45,7,349.0,14.571428571428571,51,0
